timestamp,x,y,depth,gyro_data.x,gyro_data.y,gyro_data.z,accel_data.x,accel_data.y,accel_data.z,ground_truth
2025-03-05 02:40:47.551817, 320, 240, 5.2840, 0.0053, -0.0037, 0.0037, 0.3628, -9.0712, -0.0098,5
2025-03-05 02:40:47.616820, 320, 240, 5.2610, -0.0027, -0.0123, 0.0032, 0.3628, -9.0712, 0.0000,5
2025-03-05 02:40:47.651635, 320, 240, 5.3560, -0.0016, -0.0096, 0.0021, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:47.718201, 320, 240, 5.3320, 0.0053, -0.0032, -0.0005, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:47.752212, 320, 240, 5.3800, -0.0027, -0.0085, 0.0000, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:47.818493, 320, 240, 5.2150, -0.0021, -0.0085, 0.0021, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:47.852319, 320, 240, 5.0380, -0.0016, -0.0053, 0.0016, 0.3628, -9.0712, 0.0000,5
2025-03-05 02:40:47.918511, 320, 240, 5.2150, 0.0000, -0.0064, 0.0011, 0.3628, -9.0712, -0.0098,5
2025-03-05 02:40:47.952465, 320, 240, 5.3800, -0.0032, -0.0101, 0.0032, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:48.018601, 320, 240, 5.2610, -0.0005, -0.0059, 0.0011, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:48.052627, 320, 240, 5.0810, -0.0021, -0.0075, -0.0016, 0.3432, -9.0712, -0.0098,5
2025-03-05 02:40:48.118563, 320, 240, 5.5050, -0.0011, -0.0016, 0.0032, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:48.152675, 320, 240, 5.2150, 0.0000, -0.0101, 0.0059, 0.3628, -9.0515, -0.0098,5
2025-03-05 02:40:48.218405, 320, 240, 5.6350, 0.0000, -0.0043, -0.0005, 0.3432, -9.0712, 0.0098,5
2025-03-05 02:40:48.251407, 320, 240, 5.6890, -0.0027, -0.0011, 0.0005, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:48.318375, 320, 240, 5.6350, -0.0027, -0.0064, 0.0011, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:48.353102, 320, 240, 5.4540, 0.0000, -0.0064, 0.0016, 0.3628, -9.0515, 0.0098,5
2025-03-05 02:40:48.419132, 320, 240, 5.2610, 0.0043, -0.0085, 0.0011, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:48.453629, 320, 240, 5.6620, 0.0011, -0.0016, 0.0069, 0.3628, -9.0515, -0.0098,5
2025-03-05 02:40:48.519117, 320, 240, 5.3320, -0.0037, -0.0107, 0.0064, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:48.553411, 320, 240, 5.5050, 0.0005, -0.0021, -0.0037, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:48.619221, 320, 240, 5.2150, -0.0016, -0.0059, 0.0027, 0.3432, -9.0712, 0.0000,5
